Date,Time,Temperature,Pressure
06/09/2015,142223.312,80,61
06/09/2015,142224.312,80,59
06/09/2015,142225.312,80,61
06/09/2015,142226.312,80,59
06/09/2015,142227.312,80,61
06/09/2015,142228.312,81,59
06/09/2015,142229.312,81,59
06/09/2015,142230.312,81,59
06/09/2015,142231.312,81,60
06/09/2015,142232.312,81,59
06/09/2015,142233.312,81,59
06/09/2015,142234.312,81,59
06/09/2015,142235.312,81,60
06/09/2015,142236.312,80,62
06/09/2015,142237.312,80,59
06/09/2015,142238.312,80,59
06/09/2015,142239.312,80,61
06/09/2015,142240.312,80,60
06/09/2015,142241.312,80,59
06/09/2015,142242.312,80,60
06/09/2015,142243.312,80,60
06/09/2015,142244.312,80,61
06/09/2015,142245.312,80,59
06/09/2015,142246.312,80,60
06/09/2015,142247.312,80,61
06/09/2015,142248.312,80,59
06/09/2015,142249.312,80,59
06/09/2015,142250.312,80,60
06/09/2015,142251.312,80,60
06/09/2015,142252.312,81,59
06/09/2015,142253.312,81,60
06/09/2015,142254.312,81,60
06/09/2015,142255.312,81,60
06/09/2015,142256.312,81,60
06/09/2015,142257.312,81,59
06/09/2015,142258.312,81,59
06/09/2015,142259.312,81,59
06/09/2015,142300.312,80,61
06/09/2015,142301.312,80,60
06/09/2015,142302.312,80,59
06/09/2015,142303.312,80,59
06/09/2015,142304.312,80,60
06/09/2015,142305.312,80,60
06/09/2015,142306.312,80,59
06/09/2015,142307.312,80,59
06/09/2015,142308.312,80,60
06/09/2015,142309.312,80,59
06/09/2015,142310.312,80,59
06/09/2015,142311.312,80,59
06/09/2015,142312.312,80,60
06/09/2015,142313.312,80,59
06/09/2015,142314.312,80,59
06/09/2015,142315.312,80,58
06/09/2015,142316.312,80,60
06/09/2015,142317.312,80,60
06/09/2015,142318.312,80,60
06/09/2015,142319.312,80,59
06/09/2015,142320.312,80,61
06/09/2015,142321.312,80,61
06/09/2015,142322.312,80,60
06/09/2015,142323.312,80,61
06/09/2015,142324.312,80,60
06/09/2015,142325.312,80,59
06/09/2015,142326.312,80,61
06/09/2015,142327.312,80,61
06/09/2015,142328.312,80,60
06/09/2015,142329.312,80,60
06/09/2015,142330.312,80,60
06/09/2015,142331.312,80,59
06/09/2015,142332.312,80,59
06/09/2015,142333.312,80,60
06/09/2015,142334.312,80,61
06/09/2015,142335.312,80,61
06/09/2015,142336.312,80,61
06/09/2015,142337.312,80,61
06/09/2015,142338.312,80,62
06/09/2015,142339.312,80,59
06/09/2015,142340.312,81,61
06/09/2015,142341.312,81,60
06/09/2015,142342.312,81,60
06/09/2015,142343.312,81,60
06/09/2015,142344.312,81,59
06/09/2015,142345.312,81,62
06/09/2015,142346.312,81,60
06/09/2015,142347.312,81,60
06/09/2015,142348.312,81,59
06/09/2015,142349.312,81,61
06/09/2015,142350.312,81,60
06/09/2015,142351.312,81,60
06/09/2015,142352.312,81,59
06/09/2015,142353.312,81,59
06/09/2015,142354.312,81,58
06/09/2015,142355.312,81,60
06/09/2015,142356.312,80,61
06/09/2015,142357.312,80,60
06/09/2015,142358.312,80,61
06/09/2015,142359.312,80,59
06/09/2015,142400.312,80,61
06/09/2015,142401.312,80,59
06/09/2015,142402.312,80,61
06/09/2015,142403.312,80,58
06/09/2015,142404.312,80,60
06/09/2015,142405.312,80,60
06/09/2015,142406.312,80,61
06/09/2015,142407.312,80,60
06/09/2015,142408.312,80,61
06/09/2015,142409.312,80,61
06/09/2015,142410.312,80,59
06/09/2015,142411.312,80,61
06/09/2015,142412.312,80,61
06/09/2015,142413.312,80,60
06/09/2015,142414.312,80,59
06/09/2015,142415.312,80,61
06/09/2015,142416.312,80,61
06/09/2015,142417.312,80,58
06/09/2015,142418.312,80,61
06/09/2015,142419.312,80,59
06/09/2015,142420.312,80,60
06/09/2015,142421.312,80,59
06/09/2015,142422.312,80,61
06/09/2015,142423.312,80,59
06/09/2015,142424.312,80,60
06/09/2015,142425.312,80,59
06/09/2015,142426.312,80,60
06/09/2015,142427.312,80,61
06/09/2015,142428.312,81,61
06/09/2015,142429.312,81,59
06/09/2015,142430.312,81,60
06/09/2015,142431.312,81,59
06/09/2015,142432.312,81,60
06/09/2015,142433.312,81,60
06/09/2015,142434.312,81,61
06/09/2015,142435.312,81,58
06/09/2015,142436.312,80,61
06/09/2015,142437.312,80,60
06/09/2015,142438.312,80,59
06/09/2015,142439.312,80,60
06/09/2015,142440.312,80,61
06/09/2015,142441.312,80,60
06/09/2015,142442.312,80,61
06/09/2015,142443.312,80,61
06/09/2015,142444.312,79,59
06/09/2015,142445.312,79,59
06/09/2015,142446.312,79,60
06/09/2015,142447.312,79,60
06/09/2015,142448.312,79,61
06/09/2015,142449.312,79,59
06/09/2015,142450.312,79,59
06/09/2015,142451.312,79,59
06/09/2015,142452.312,81,61
06/09/2015,142453.312,81,62
06/09/2015,142454.312,81,60
06/09/2015,142455.312,81,59
06/09/2015,142456.312,81,59
06/09/2015,142457.312,81,60
06/09/2015,142458.312,81,60
06/09/2015,142459.312,81,59
06/09/2015,142500.312,80,59
06/09/2015,142501.312,80,59
06/09/2015,142502.312,80,61
06/09/2015,142503.312,80,61
06/09/2015,142504.312,80,62
06/09/2015,142505.312,80,59
06/09/2015,142506.312,80,60
06/09/2015,142507.312,80,61
06/09/2015,142508.312,79,60
06/09/2015,142509.312,79,58
06/09/2015,142510.312,79,61
06/09/2015,142511.312,79,60
06/09/2015,142512.312,79,59
06/09/2015,142513.312,79,60
06/09/2015,142514.312,79,58
06/09/2015,142515.312,79,60
06/09/2015,142516.312,80,60
06/09/2015,142517.312,80,62
06/09/2015,142518.312,80,60
06/09/2015,142519.312,80,59
06/09/2015,142520.312,80,59
06/09/2015,142521.312,80,60
06/09/2015,142522.312,80,59
06/09/2015,142523.312,80,62
06/09/2015,142524.312,79,60
06/09/2015,142525.312,79,59
06/09/2015,142526.312,79,61
06/09/2015,142527.312,79,59
06/09/2015,142528.312,79,60
06/09/2015,142529.312,79,61
06/09/2015,142530.312,79,60
06/09/2015,142531.312,79,60
06/09/2015,142532.312,79,59
06/09/2015,142533.312,79,59
06/09/2015,142534.312,79,60
06/09/2015,142535.312,79,60
06/09/2015,142536.312,79,60
06/09/2015,142537.312,79,60
06/09/2015,142538.312,79,61
06/09/2015,142539.312,79,62
06/09/2015,142540.312,79,59
06/09/2015,142541.312,79,59
06/09/2015,142542.312,79,58
06/09/2015,142543.312,79,60
06/09/2015,142544.312,79,60
06/09/2015,142545.312,79,59
06/09/2015,142546.312,79,60
06/09/2015,142547.312,79,60
06/09/2015,142548.312,79,60
06/09/2015,142549.312,79,61
06/09/2015,142550.312,79,59
06/09/2015,142551.312,79,60
06/09/2015,142552.312,79,59
06/09/2015,142553.312,79,61
06/09/2015,142554.312,79,61
06/09/2015,142555.312,79,61
06/09/2015,142556.312,79,60
06/09/2015,142557.312,79,59
06/09/2015,142558.312,79,61
06/09/2015,142559.312,79,59
06/09/2015,142600.312,79,59
06/09/2015,142601.312,79,60
06/09/2015,142602.312,79,61
06/09/2015,142603.312,79,61
06/09/2015,142604.312,79,59
06/09/2015,142605.312,79,59
06/09/2015,142606.312,79,61
06/09/2015,142607.312,79,61
06/09/2015,142608.312,79,60
06/09/2015,142609.312,79,61
06/09/2015,142610.312,79,59
06/09/2015,142611.312,79,60
06/09/2015,142612.312,80,61
06/09/2015,142613.312,80,59
06/09/2015,142614.312,80,59
06/09/2015,142615.312,80,59
06/09/2015,142616.312,80,59
06/09/2015,142617.312,80,61
06/09/2015,142618.312,80,60
06/09/2015,142619.312,80,60
06/09/2015,142620.312,80,60
06/09/2015,142621.312,80,61
06/09/2015,142622.312,80,60
06/09/2015,142623.312,80,60
06/09/2015,142624.312,80,60
06/09/2015,142625.312,80,61
06/09/2015,142626.312,80,59
06/09/2015,142627.312,80,61
06/09/2015,142628.312,80,60
06/09/2015,142629.312,80,59
06/09/2015,142630.312,80,61
06/09/2015,142631.312,80,59
06/09/2015,142632.312,80,61
06/09/2015,142633.312,80,61
06/09/2015,142634.312,80,61
06/09/2015,142635.312,80,60
06/09/2015,142636.312,79,59
06/09/2015,142637.312,79,61
06/09/2015,142638.312,79,61
06/09/2015,142639.312,79,59
06/09/2015,142640.312,79,60
06/09/2015,142641.312,79,62
06/09/2015,142642.312,79,61
06/09/2015,142643.312,79,60
06/09/2015,142644.312,79,60
06/09/2015,142645.312,79,59
06/09/2015,142646.312,79,59
06/09/2015,142647.312,79,58
06/09/2015,142648.312,79,60
06/09/2015,142649.312,79,60
06/09/2015,142650.312,79,61
06/09/2015,142651.312,79,60
06/09/2015,142652.312,79,59
06/09/2015,142653.312,79,59
06/09/2015,142654.312,79,62
06/09/2015,142655.312,79,58
06/09/2015,142656.312,79,60
06/09/2015,142657.312,79,59
06/09/2015,142658.312,79,60
06/09/2015,142659.312,79,62
06/09/2015,142700.312,79,60
06/09/2015,142701.312,79,61
06/09/2015,142702.312,79,61
06/09/2015,142703.312,79,61
06/09/2015,142704.312,79,60
06/09/2015,142705.312,79,62
06/09/2015,142706.312,79,61
06/09/2015,142707.312,79,60
06/09/2015,142708.312,79,59
06/09/2015,142709.312,79,61
06/09/2015,142710.312,79,61
06/09/2015,142711.312,79,60
06/09/2015,142712.312,79,59
06/09/2015,142713.312,79,61
06/09/2015,142714.312,79,61
06/09/2015,142715.312,79,61
06/09/2015,142716.312,79,60
06/09/2015,142717.312,79,59
06/09/2015,142718.312,79,60
06/09/2015,142719.312,79,59
06/09/2015,142720.312,79,60
06/09/2015,142721.312,79,61
06/09/2015,142722.312,79,61
06/09/2015,142723.312,79,59
06/09/2015,142724.312,79,60
06/09/2015,142725.312,79,61
06/09/2015,142726.312,79,59
06/09/2015,142727.312,79,59
06/09/2015,142728.312,79,61
06/09/2015,142729.312,79,60
06/09/2015,142730.312,79,61
06/09/2015,142731.312,79,59
06/09/2015,142732.312,79,60
06/09/2015,142733.312,79,59
06/09/2015,142734.312,79,60
06/09/2015,142735.312,79,61
06/09/2015,142736.312,79,59
06/09/2015,142737.312,79,61
06/09/2015,142738.312,79,60
06/09/2015,142739.312,79,61
06/09/2015,142740.312,79,60
06/09/2015,142741.312,79,59
06/09/2015,142742.312,79,60
06/09/2015,142743.312,79,59
06/09/2015,142744.312,79,60
06/09/2015,142745.312,79,61
06/09/2015,142746.312,79,61
06/09/2015,142747.312,79,60
06/09/2015,142748.312,80,59
06/09/2015,142749.312,80,60
06/09/2015,142750.312,80,61
06/09/2015,142751.312,80,61
06/09/2015,142752.312,80,60
06/09/2015,142753.312,80,60
06/09/2015,142754.312,80,60
06/09/2015,142755.312,80,58
06/09/2015,142756.312,79,61
06/09/2015,142757.312,79,61
06/09/2015,142758.312,79,58
06/09/2015,142759.312,79,59
06/09/2015,142800.312,79,59
06/09/2015,142801.312,79,60
06/09/2015,142802.312,79,59
06/09/2015,142803.312,79,60
06/09/2015,142804.312,79,61
06/09/2015,142805.312,79,61
06/09/2015,142806.312,79,59
06/09/2015,142807.312,79,60
06/09/2015,142808.312,79,59
06/09/2015,142809.312,79,59
06/09/2015,142810.312,79,60
06/09/2015,142811.312,79,59
06/09/2015,142812.312,80,59
06/09/2015,142813.312,80,61
06/09/2015,142814.312,80,61
06/09/2015,142815.312,80,61
06/09/2015,142816.312,80,61
06/09/2015,142817.312,80,59
06/09/2015,142818.312,80,60
06/09/2015,142819.312,80,60
06/09/2015,142820.312,79,59
06/09/2015,142821.312,79,59
06/09/2015,142822.312,79,61
06/09/2015,142823.312,79,61
06/09/2015,142824.312,79,59
06/09/2015,142825.312,79,59
06/09/2015,142826.312,79,59
06/09/2015,142827.312,79,59
06/09/2015,142828.312,80,59
06/09/2015,142829.312,80,62
06/09/2015,142830.312,80,60
06/09/2015,142831.312,80,60
06/09/2015,142832.312,80,59
06/09/2015,142833.312,80,61
06/09/2015,142834.312,80,62
06/09/2015,142835.312,80,61
06/09/2015,142836.312,79,60
06/09/2015,142837.312,79,60
06/09/2015,142838.312,79,60
06/09/2015,142839.312,79,61
06/09/2015,142840.312,79,61
06/09/2015,142841.312,79,59
06/09/2015,142842.312,79,61
06/09/2015,142843.312,79,60
06/09/2015,142844.312,79,60
06/09/2015,142845.312,79,61
06/09/2015,142846.312,79,59
06/09/2015,142847.312,79,61
06/09/2015,142848.312,79,60
06/09/2015,142849.312,79,60
06/09/2015,142850.312,79,61
06/09/2015,142851.312,79,61
06/09/2015,142852.312,79,60
06/09/2015,142853.312,79,60
06/09/2015,142854.312,79,61
06/09/2015,142855.312,79,62
06/09/2015,142856.312,79,61
06/09/2015,142857.312,79,60
06/09/2015,142858.312,79,60
06/09/2015,142859.312,79,61
06/09/2015,142900.312,79,60
06/09/2015,142901.312,79,61
06/09/2015,142902.312,79,60
06/09/2015,142903.312,79,61
06/09/2015,142904.312,79,59
06/09/2015,142905.312,79,60
06/09/2015,142906.312,79,60
06/09/2015,142907.312,79,59
06/09/2015,142908.312,79,60
06/09/2015,142909.312,79,60
06/09/2015,142910.312,79,61
06/09/2015,142911.312,79,59
06/09/2015,142912.312,79,59
06/09/2015,142913.312,79,59
06/09/2015,142914.312,79,61
06/09/2015,142915.312,79,59
06/09/2015,142916.312,81,59
06/09/2015,142917.312,81,60
06/09/2015,142918.312,81,60
06/09/2015,142919.312,81,59
06/09/2015,142920.312,81,59
06/09/2015,142921.312,81,59
06/09/2015,142922.312,81,61
06/09/2015,142923.312,81,59
06/09/2015,142924.312,80,61
06/09/2015,142925.312,80,61
06/09/2015,142926.312,80,59
06/09/2015,142927.312,80,61
06/09/2015,142928.312,80,59
06/09/2015,142929.312,80,60
06/09/2015,142930.312,80,60
06/09/2015,142931.312,80,61
06/09/2015,142932.312,79,61
06/09/2015,142933.312,79,60
06/09/2015,142934.312,79,59
06/09/2015,142935.312,79,60
06/09/2015,142936.312,79,61
06/09/2015,142937.312,79,59
06/09/2015,142938.312,79,62
06/09/2015,142939.312,79,59
06/09/2015,142940.312,80,61
06/09/2015,142941.312,80,61
06/09/2015,142942.312,80,59
06/09/2015,142943.312,80,59
06/09/2015,142944.312,80,59
06/09/2015,142945.312,80,59
06/09/2015,142946.312,80,59
06/09/2015,142947.312,80,59
06/09/2015,142948.312,80,61
06/09/2015,142949.312,80,60
06/09/2015,142950.312,80,59
06/09/2015,142951.312,80,60
06/09/2015,142952.312,80,61
06/09/2015,142953.312,80,61
06/09/2015,142954.312,80,59
06/09/2015,142955.312,80,59
06/09/2015,142956.312,80,61
06/09/2015,142957.312,80,60
06/09/2015,142958.312,80,60
06/09/2015,142959.312,80,59
06/09/2015,143000.312,80,60
06/09/2015,143001.312,80,58
06/09/2015,143002.312,80,61
06/09/2015,143003.312,80,59
06/09/2015,143004.312,81,61
06/09/2015,143005.312,81,58
06/09/2015,143006.312,81,60
06/09/2015,143007.312,81,60
06/09/2015,143008.312,81,59
06/09/2015,143009.312,81,61
06/09/2015,143010.312,81,60
06/09/2015,143011.312,81,61
06/09/2015,143012.312,80,61
06/09/2015,143013.312,80,61
06/09/2015,143014.312,80,59
06/09/2015,143015.312,80,62
06/09/2015,143016.312,80,60
06/09/2015,143017.312,80,61
06/09/2015,143018.312,80,61
06/09/2015,143019.312,80,61
06/09/2015,143020.312,81,59
06/09/2015,143021.312,81,61
06/09/2015,143022.312,81,62
06/09/2015,143023.312,81,60
06/09/2015,143024.312,81,59
06/09/2015,143025.312,81,60
06/09/2015,143026.312,81,58
06/09/2015,143027.312,81,61
06/09/2015,143028.312,80,59
06/09/2015,143029.312,80,61
06/09/2015,143030.312,80,60
06/09/2015,143031.312,80,62
06/09/2015,143032.312,80,60
06/09/2015,143033.312,80,60
06/09/2015,143034.312,80,59
06/09/2015,143035.312,80,61
06/09/2015,143036.312,80,61
06/09/2015,143037.312,80,58
06/09/2015,143038.312,80,60
06/09/2015,143039.312,80,62
06/09/2015,143040.312,80,59
06/09/2015,143041.312,80,60
06/09/2015,143042.312,80,59
06/09/2015,143043.312,80,61
06/09/2015,143044.312,81,61
06/09/2015,143045.312,81,60
06/09/2015,143046.312,81,61
06/09/2015,143047.312,81,61
06/09/2015,143048.312,81,61
06/09/2015,143049.312,81,61
06/09/2015,143050.312,81,60
06/09/2015,143051.312,81,60
06/09/2015,143052.312,80,59
06/09/2015,143053.312,80,59
06/09/2015,143054.312,80,61
06/09/2015,143055.312,80,61
06/09/2015,143056.312,80,60
06/09/2015,143057.312,80,60
06/09/2015,143058.312,80,61
06/09/2015,143059.312,80,58
06/09/2015,143100.312,80,61
06/09/2015,143101.312,80,59
06/09/2015,143102.312,80,61
06/09/2015,143103.312,80,61
06/09/2015,143104.312,80,59
06/09/2015,143105.312,80,61
06/09/2015,143106.312,80,61
06/09/2015,143107.312,80,59
06/09/2015,143108.312,80,59
06/09/2015,143109.312,80,60
06/09/2015,143110.312,80,59
06/09/2015,143111.312,80,59
06/09/2015,143112.312,80,61
06/09/2015,143113.312,80,59
06/09/2015,143114.312,80,60
06/09/2015,143115.312,80,59
06/09/2015,143116.312,82,59
06/09/2015,143117.312,82,61
06/09/2015,143118.312,82,59
06/09/2015,143119.312,82,60
06/09/2015,143120.312,82,59
06/09/2015,143121.312,82,59
06/09/2015,143122.312,82,61
06/09/2015,143123.312,82,59
06/09/2015,143124.312,81,60
06/09/2015,143125.312,81,61
06/09/2015,143126.312,81,60
06/09/2015,143127.312,81,60
06/09/2015,143128.312,81,60
06/09/2015,143129.312,81,59
06/09/2015,143130.312,81,59
06/09/2015,143131.312,81,59
06/09/2015,143132.312,81,61
06/09/2015,143133.312,81,60
06/09/2015,143134.312,81,61
06/09/2015,143135.312,81,59
06/09/2015,143136.312,81,60
06/09/2015,143137.312,81,59
06/09/2015,143138.312,81,61
06/09/2015,143139.312,81,59
06/09/2015,143140.312,81,59
06/09/2015,143141.312,81,59
06/09/2015,143142.312,81,60
06/09/2015,143143.312,81,61
06/09/2015,143144.312,81,61
06/09/2015,143145.312,81,61
06/09/2015,143146.312,81,60
06/09/2015,143147.312,81,61
06/09/2015,143148.312,82,59
06/09/2015,143149.312,82,59
06/09/2015,143150.312,82,60
06/09/2015,143151.312,82,59
06/09/2015,143152.312,82,60
06/09/2015,143153.312,82,59
06/09/2015,143154.312,82,61
06/09/2015,143155.312,82,59
06/09/2015,143156.312,81,60
06/09/2015,143157.312,81,59
06/09/2015,143158.312,81,59
06/09/2015,143159.312,81,61
06/09/2015,143200.312,81,59
06/09/2015,143201.312,81,61
06/09/2015,143202.312,81,60
06/09/2015,143203.312,81,60
06/09/2015,143204.312,82,59
06/09/2015,143205.312,82,60
06/09/2015,143206.312,82,59
06/09/2015,143207.312,82,61
06/09/2015,143208.312,82,60
06/09/2015,143209.312,82,61
06/09/2015,143210.312,82,61
06/09/2015,143211.312,82,60
06/09/2015,143212.312,82,59
06/09/2015,143213.312,82,61
06/09/2015,143214.312,82,60
06/09/2015,143215.312,82,60
06/09/2015,143216.312,82,59
06/09/2015,143217.312,82,60
06/09/2015,143218.312,82,59
06/09/2015,143219.312,82,59
06/09/2015,143220.312,82,59
06/09/2015,143221.312,82,59
06/09/2015,143222.312,82,59
06/09/2015,143223.312,82,60
06/09/2015,143224.312,82,61
06/09/2015,143225.312,82,62
06/09/2015,143226.312,82,59
06/09/2015,143227.312,82,61
06/09/2015,143228.312,82,61
06/09/2015,143229.312,82,60
06/09/2015,143230.312,82,59
06/09/2015,143231.312,82,62
06/09/2015,143232.312,82,61
06/09/2015,143233.312,82,59
06/09/2015,143234.312,82,60
06/09/2015,143235.312,82,62
06/09/2015,143236.312,83,60
06/09/2015,143237.312,83,60
06/09/2015,143238.312,83,59
06/09/2015,143239.312,83,58
06/09/2015,143240.312,83,60
06/09/2015,143241.312,83,61
06/09/2015,143242.312,83,61
06/09/2015,143243.312,83,60
06/09/2015,143244.312,82,59
06/09/2015,143245.312,82,61
06/09/2015,143246.312,82,61
06/09/2015,143247.312,82,59
06/09/2015,143248.312,82,59
06/09/2015,143249.312,82,62
06/09/2015,143250.312,82,60
06/09/2015,143251.312,82,60
06/09/2015,143252.312,83,60
06/09/2015,143253.312,83,61
06/09/2015,143254.312,83,61
06/09/2015,143255.312,83,61
06/09/2015,143256.312,83,61
06/09/2015,143257.312,83,60
06/09/2015,143258.312,83,59
06/09/2015,143259.312,83,59
06/09/2015,143300.312,83,60
06/09/2015,143301.312,83,60
06/09/2015,143302.312,83,60
06/09/2015,143303.312,83,59
06/09/2015,143304.312,83,58
06/09/2015,143305.312,83,59
06/09/2015,143306.312,83,60
06/09/2015,143307.312,83,60
06/09/2015,143308.312,83,59
06/09/2015,143309.312,83,59
06/09/2015,143310.312,83,61
06/09/2015,143311.312,83,59
06/09/2015,143312.312,83,59
06/09/2015,143313.312,83,61
06/09/2015,143314.312,83,60
06/09/2015,143315.312,83,60
06/09/2015,143316.312,84,61
06/09/2015,143317.312,84,60
06/09/2015,143318.312,84,60
06/09/2015,143319.312,84,61
06/09/2015,143320.312,84,59
06/09/2015,143321.312,84,60
06/09/2015,143322.312,84,60
06/09/2015,143323.312,84,60
06/09/2015,143324.312,84,60
06/09/2015,143325.312,84,62
06/09/2015,143326.312,84,60
06/09/2015,143327.312,84,59
06/09/2015,143328.312,84,60
06/09/2015,143329.312,84,58
06/09/2015,143330.312,84,60
06/09/2015,143331.312,84,61
06/09/2015,143332.312,84,59
06/09/2015,143333.312,84,60
06/09/2015,143334.312,84,59
06/09/2015,143335.312,84,60
06/09/2015,143336.312,84,59
06/09/2015,143337.312,84,61
06/09/2015,143338.312,84,59
06/09/2015,143339.312,84,60
06/09/2015,143340.312,84,60
06/09/2015,143341.312,84,61
06/09/2015,143342.312,84,61
06/09/2015,143343.312,84,61
06/09/2015,143344.312,84,61
06/09/2015,143345.312,84,59
06/09/2015,143346.312,84,60
06/09/2015,143347.312,84,59
06/09/2015,143348.312,84,60
06/09/2015,143349.312,84,59
06/09/2015,143350.312,84,59
06/09/2015,143351.312,84,61
06/09/2015,143352.312,84,61
06/09/2015,143353.312,84,58
06/09/2015,143354.312,84,60
06/09/2015,143355.312,84,60
06/09/2015,143356.312,84,59
06/09/2015,143357.312,84,60
06/09/2015,143358.312,84,61
06/09/2015,143359.312,84,61
06/09/2015,143400.312,84,59
06/09/2015,143401.312,84,61
06/09/2015,143402.312,84,61
06/09/2015,143403.312,84,60
06/09/2015,143404.312,85,59
06/09/2015,143405.312,85,61
06/09/2015,143406.312,85,59
06/09/2015,143407.312,85,59
06/09/2015,143408.312,85,61
06/09/2015,143409.312,85,61
06/09/2015,143410.312,85,62
06/09/2015,143411.312,85,61
06/09/2015,143412.312,84,60
06/09/2015,143413.312,84,61
06/09/2015,143414.312,84,59
06/09/2015,143415.312,84,60
06/09/2015,143416.312,84,59
06/09/2015,143417.312,84,59
06/09/2015,143418.312,84,60
06/09/2015,143419.312,84,59
06/09/2015,143420.312,84,61
06/09/2015,143421.312,84,60
06/09/2015,143422.312,84,61
06/09/2015,143423.312,84,61
06/09/2015,143424.312,84,60
06/09/2015,143425.312,84,61
06/09/2015,143426.312,84,61
06/09/2015,143427.312,84,60
06/09/2015,143428.312,84,60
06/09/2015,143429.312,84,61
06/09/2015,143430.312,84,59
06/09/2015,143431.312,84,60
06/09/2015,143432.312,84,61
06/09/2015,143433.312,84,61
06/09/2015,143434.312,84,60
06/09/2015,143435.312,84,60
06/09/2015,143436.312,86,59
06/09/2015,143437.312,86,60
06/09/2015,143438.312,86,61
06/09/2015,143439.312,86,62
06/09/2015,143440.312,86,59
06/09/2015,143441.312,86,59
06/09/2015,143442.312,86,60
06/09/2015,143443.312,86,59
06/09/2015,143444.312,85,61
06/09/2015,143445.312,85,59
06/09/2015,143446.312,85,59
06/09/2015,143447.312,85,60
06/09/2015,143448.312,85,62
06/09/2015,143449.312,85,59
06/09/2015,143450.312,85,61
06/09/2015,143451.312,85,59
06/09/2015,143452.312,85,59
06/09/2015,143453.312,85,59
06/09/2015,143454.312,85,60
06/09/2015,143455.312,85,59
06/09/2015,143456.312,85,62
06/09/2015,143457.312,85,61
06/09/2015,143458.312,85,60
06/09/2015,143459.312,85,59
06/09/2015,143500.312,85,60
06/09/2015,143501.312,85,62
06/09/2015,143502.312,85,61
06/09/2015,143503.312,85,60
06/09/2015,143504.312,85,59
06/09/2015,143505.312,85,59
06/09/2015,143506.312,85,61
06/09/2015,143507.312,85,59
06/09/2015,143508.312,86,59
06/09/2015,143509.312,86,60
06/09/2015,143510.312,86,59
06/09/2015,143511.312,86,60
06/09/2015,143512.312,86,62
06/09/2015,143513.312,86,60
06/09/2015,143514.312,86,61
06/09/2015,143515.312,86,61
06/09/2015,143516.312,85,62
06/09/2015,143517.312,85,59
06/09/2015,143518.312,85,60
06/09/2015,143519.312,85,59
06/09/2015,143520.312,85,61
06/09/2015,143521.312,85,61
06/09/2015,143522.312,85,60
06/09/2015,143523.312,85,60
06/09/2015,143524.312,87,60
06/09/2015,143525.312,87,59
06/09/2015,143526.312,87,59
06/09/2015,143527.312,87,59
06/09/2015,143528.312,87,61
06/09/2015,143529.312,87,59
06/09/2015,143530.312,87,58
06/09/2015,143531.312,87,61
06/09/2015,143532.312,86,61
06/09/2015,143533.312,86,61
06/09/2015,143534.312,86,60
06/09/2015,143535.312,86,61
06/09/2015,143536.312,86,61
06/09/2015,143537.312,86,61
06/09/2015,143538.312,86,59
06/09/2015,143539.312,86,59
06/09/2015,143540.312,86,62
06/09/2015,143541.312,86,60
06/09/2015,143542.312,86,60
06/09/2015,143543.312,86,60
06/09/2015,143544.312,86,60
06/09/2015,143545.312,86,60
06/09/2015,143546.312,86,61
06/09/2015,143547.312,86,61
06/09/2015,143548.312,86,59
06/09/2015,143549.312,86,60
06/09/2015,143550.312,86,61
06/09/2015,143551.312,86,62
06/09/2015,143552.312,86,61
06/09/2015,143553.312,86,59
06/09/2015,143554.312,86,61
06/09/2015,143555.312,86,61
06/09/2015,143556.312,87,59
06/09/2015,143557.312,87,60
06/09/2015,143558.312,87,61
06/09/2015,143559.312,87,61
06/09/2015,143600.312,87,62
06/09/2015,143601.312,87,60
06/09/2015,143602.312,87,60
06/09/2015,143603.312,87,59
06/09/2015,143604.312,88,60
06/09/2015,143605.312,88,60
06/09/2015,143606.312,88,59
06/09/2015,143607.312,88,61
06/09/2015,143608.312,88,59
06/09/2015,143609.312,88,60
06/09/2015,143610.312,88,61
06/09/2015,143611.312,88,59
06/09/2015,143612.312,87,61
06/09/2015,143613.312,87,59
06/09/2015,143614.312,87,59
06/09/2015,143615.312,87,59
06/09/2015,143616.312,87,60
06/09/2015,143617.312,87,61
06/09/2015,143618.312,87,60
06/09/2015,143619.312,87,61
06/09/2015,143620.312,87,59
06/09/2015,143621.312,87,59
06/09/2015,143622.312,87,61
06/09/2015,143623.312,87,59
06/09/2015,143624.312,87,61
06/09/2015,143625.312,87,60
06/09/2015,143626.312,87,59
06/09/2015,143627.312,87,61
06/09/2015,143628.312,88,60
06/09/2015,143629.312,88,60
06/09/2015,143630.312,88,60
06/09/2015,143631.312,88,61
06/09/2015,143632.312,88,59
06/09/2015,143633.312,88,59
06/09/2015,143634.312,88,60
06/09/2015,143635.312,88,61
06/09/2015,143636.312,88,60
06/09/2015,143637.312,88,59
06/09/2015,143638.312,88,59
06/09/2015,143639.312,88,60
06/09/2015,143640.312,88,60
06/09/2015,143641.312,88,61
06/09/2015,143642.312,88,59
06/09/2015,143643.312,88,60
06/09/2015,143644.312,88,59
06/09/2015,143645.312,88,60
06/09/2015,143646.312,88,59
06/09/2015,143647.312,88,61
06/09/2015,143648.312,88,59
06/09/2015,143649.312,88,61
06/09/2015,143650.312,88,59
06/09/2015,143651.312,88,60
06/09/2015,143652.312,89,59
06/09/2015,143653.312,89,59
06/09/2015,143654.312,89,60
06/09/2015,143655.312,89,62
06/09/2015,143656.312,89,59
